,index,Iso3,StartDate,EndDate,Area,Item Code,Item,Element,Year,Months Code,Months,Value
228,386,MYS,01/03/2016,31/03/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7003,March,2150
229,387,MYS,01/04/2016,30/04/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7004,April,2250
230,388,MYS,01/05/2016,31/05/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7005,May,2300
231,389,MYS,01/06/2016,30/06/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7006,June,2250
232,390,MYS,01/07/2016,31/07/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7007,July,2300
233,391,MYS,01/08/2016,31/08/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7008,August,2300
234,392,MYS,01/09/2016,30/09/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7009,September,2300
235,393,MYS,01/10/2016,31/10/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7010,October,2300
236,394,MYS,01/11/2016,30/11/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7011,November,2250
237,395,MYS,01/12/2016,31/12/2016,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2016,7012,December,2200
238,396,MYS,01/01/2017,31/12/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7021,Annual value,2200
239,397,MYS,01/01/2017,31/01/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7001,January,2150
240,398,MYS,01/02/2017,28/02/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7002,February,2150
241,399,MYS,01/03/2017,31/03/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7003,March,2200
242,400,MYS,01/04/2017,30/04/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7004,April,2250
243,401,MYS,01/05/2017,31/05/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7005,May,2300
244,402,MYS,01/06/2017,30/06/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7006,June,2300
245,403,MYS,01/07/2017,31/07/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7007,July,2300
246,404,MYS,01/08/2017,31/08/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7008,August,2250
247,405,MYS,01/09/2017,30/09/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7009,September,2200
248,406,MYS,01/10/2017,31/10/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7010,October,2150
249,407,MYS,01/11/2017,30/11/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7011,November,2150
250,408,MYS,01/12/2017,31/12/2017,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2017,7012,December,2000
251,409,MYS,01/01/2018,31/12/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7021,Annual value,2550
252,410,MYS,01/01/2018,31/01/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7001,January,2500
253,411,MYS,01/02/2018,28/02/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7002,February,2550
254,412,MYS,01/03/2018,31/03/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7003,March,2650
255,413,MYS,01/04/2018,30/04/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7004,April,2450
256,414,MYS,01/05/2018,31/05/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7005,May,2350
257,415,MYS,01/06/2018,30/06/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7006,June,2600
258,416,MYS,01/07/2018,31/07/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7007,July,2450
259,417,MYS,01/08/2018,31/08/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7008,August,2550
260,418,MYS,01/09/2018,30/09/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7009,September,2550
261,419,MYS,01/10/2018,31/10/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7010,October,2550
262,420,MYS,01/11/2018,30/11/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7011,November,2650
263,421,MYS,01/12/2018,31/12/2018,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2018,7012,December,2550
264,422,MYS,01/01/2019,31/12/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7021,Annual value,2500
265,423,MYS,01/01/2019,31/01/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7001,January,2550
266,424,MYS,01/02/2019,28/02/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7002,February,2600
267,425,MYS,01/03/2019,31/03/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7003,March,2500
268,426,MYS,01/04/2019,30/04/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7004,April,2400
269,427,MYS,01/05/2019,31/05/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7005,May,2550
270,428,MYS,01/06/2019,30/06/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7006,June,2250
271,429,MYS,01/07/2019,31/07/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7007,July,2450
272,430,MYS,01/08/2019,31/08/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7008,August,2550
273,431,MYS,01/09/2019,30/09/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7009,September,2500
274,432,MYS,01/10/2019,31/10/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7010,October,2550
275,433,MYS,01/11/2019,30/11/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7011,November,2600
276,434,MYS,01/12/2019,31/12/2019,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2019,7012,December,2350
277,435,MYS,01/01/2020,31/01/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7001,January,2150
278,436,MYS,01/02/2020,29/02/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7002,February,2550
279,437,MYS,01/03/2020,31/03/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7003,March,2500
280,438,MYS,01/04/2020,30/04/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7004,April,2750
281,439,MYS,01/05/2020,31/05/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7005,May,2750
282,440,MYS,01/06/2020,30/06/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7006,June,2100
283,441,MYS,01/07/2020,31/07/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7007,July,2400
284,442,MYS,01/08/2020,31/08/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7008,August,2500
285,443,MYS,01/09/2020,30/09/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7009,September,2500
286,444,MYS,01/10/2020,31/10/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7010,October,2550
287,445,MYS,01/11/2020,30/11/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7011,November,2600
288,446,MYS,01/12/2020,31/12/2020,Malaysia,484,Bananas Cavendish,Producer Price (LCU/tonne),2020,7012,December,2650
289,471,MYS,01/01/2012,31/12/2012,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2012,7021,Annual value,1450
290,472,MYS,01/01/2013,31/12/2013,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2013,7021,Annual value,1550
291,473,MYS,01/01/2014,31/12/2014,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2014,7021,Annual value,1900
292,474,MYS,01/01/2015,31/12/2015,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2015,7021,Annual value,1950
293,475,MYS,01/01/2016,31/12/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7021,Annual value,2050
294,476,MYS,01/01/2016,31/01/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7001,January,2000
295,477,MYS,01/02/2016,29/02/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7002,February,2050
296,478,MYS,01/03/2016,31/03/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7003,March,2000
297,479,MYS,01/04/2016,30/04/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7004,April,2000
298,480,MYS,01/05/2016,31/05/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7005,May,2000
299,481,MYS,01/06/2016,30/06/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7006,June,2000
300,482,MYS,01/07/2016,31/07/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7007,July,2000
301,483,MYS,01/08/2016,31/08/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7008,August,2050
302,484,MYS,01/09/2016,30/09/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7009,September,2100
303,485,MYS,01/10/2016,31/10/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7010,October,2150
304,486,MYS,01/11/2016,30/11/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7011,November,2100
305,487,MYS,01/12/2016,31/12/2016,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2016,7012,December,2150
306,488,MYS,01/01/2017,31/12/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7021,Annual value,2190
307,489,MYS,01/01/2017,31/01/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7001,January,2150
308,490,MYS,01/02/2017,28/02/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7002,February,2150
309,491,MYS,01/03/2017,31/03/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7003,March,2200
310,492,MYS,01/04/2017,30/04/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7004,April,2150
311,493,MYS,01/05/2017,31/05/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7005,May,2200
312,494,MYS,01/06/2017,30/06/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7006,June,2150
313,495,MYS,01/07/2017,31/07/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7007,July,2200
314,496,MYS,01/08/2017,31/08/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7008,August,2200
315,497,MYS,01/09/2017,30/09/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7009,September,2200
316,498,MYS,01/10/2017,31/10/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7010,October,2250
317,499,MYS,01/11/2017,30/11/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7011,November,2200
318,500,MYS,01/12/2017,31/12/2017,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2017,7012,December,2250
319,501,MYS,01/01/2018,31/12/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7021,Annual value,2150
320,502,MYS,01/01/2018,31/01/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7001,January,2150
321,503,MYS,01/02/2018,28/02/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7002,February,2200
322,504,MYS,01/03/2018,31/03/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7003,March,2150
323,505,MYS,01/04/2018,30/04/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7004,April,2150
324,506,MYS,01/05/2018,31/05/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7005,May,2150
325,507,MYS,01/06/2018,30/06/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7006,June,2050
326,508,MYS,01/07/2018,31/07/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7007,July,2050
327,509,MYS,01/08/2018,31/08/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7008,August,2100
328,510,MYS,01/09/2018,30/09/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7009,September,2200
329,511,MYS,01/10/2018,31/10/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7010,October,2200
330,512,MYS,01/11/2018,30/11/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7011,November,2200
331,513,MYS,01/12/2018,31/12/2018,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2018,7012,December,2250
332,514,MYS,01/01/2019,31/12/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7021,Annual value,2200
333,515,MYS,01/01/2019,31/01/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7001,January,2200
334,516,MYS,01/02/2019,28/02/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7002,February,2200
335,517,MYS,01/03/2019,31/03/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7003,March,2150
336,518,MYS,01/04/2019,30/04/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7004,April,2150
337,519,MYS,01/05/2019,31/05/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7005,May,2150
338,520,MYS,01/06/2019,30/06/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7006,June,2150
339,521,MYS,01/07/2019,31/07/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7007,July,2200
340,522,MYS,01/08/2019,31/08/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7008,August,2150
341,523,MYS,01/09/2019,30/09/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7009,September,2200
342,524,MYS,01/10/2019,31/10/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7010,October,2200
343,525,MYS,01/11/2019,30/11/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7011,November,2200
344,526,MYS,01/12/2019,31/12/2019,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2019,7012,December,2150
345,527,MYS,01/01/2020,31/01/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7001,January,2150
346,528,MYS,01/02/2020,29/02/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7002,February,2150
347,529,MYS,01/03/2020,31/03/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7003,March,2200
348,530,MYS,01/04/2020,30/04/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7004,April,2250
349,531,MYS,01/05/2020,31/05/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7005,May,2300
350,532,MYS,01/06/2020,30/06/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7006,June,2250
351,533,MYS,01/07/2020,31/07/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7007,July,2250
352,534,MYS,01/08/2020,31/08/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7008,August,2300
353,535,MYS,01/09/2020,30/09/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7009,September,2300
354,536,MYS,01/10/2020,31/10/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7010,October,2200
355,537,MYS,01/11/2020,30/11/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7011,November,2250
356,538,MYS,01/12/2020,31/12/2020,Malaysia,485,Bananas non-Cavendish,Producer Price (LCU/tonne),2020,7012,December,2200
357,563,MYS,01/01/1993,31/12/1993,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),1993,7021,Annual value,735
358,564,MYS,01/01/1994,31/12/1994,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),1994,7021,Annual value,800
359,565,MYS,01/01/1995,31/12/1995,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),1995,7021,Annual value,865
360,566,MYS,01/01/1996,31/12/1996,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),1996,7021,Annual value,1135
361,567,MYS,01/01/1997,31/12/1997,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),1997,7021,Annual value,995
362,568,MYS,01/01/1998,31/12/1998,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),1998,7021,Annual value,1460
363,569,MYS,01/01/1999,31/12/1999,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),1999,7021,Annual value,1020
364,570,MYS,01/01/2000,31/12/2000,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2000,7021,Annual value,1075
365,571,MYS,01/01/2001,31/12/2001,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2001,7021,Annual value,895
366,572,MYS,01/01/2002,31/12/2002,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2002,7021,Annual value,1125
367,573,MYS,01/01/2003,31/12/2003,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2003,7021,Annual value,1030
368,574,MYS,01/01/2004,31/12/2004,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2004,7021,Annual value,970
369,575,MYS,01/01/2005,31/12/2005,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2005,7021,Annual value,960
370,576,MYS,01/01/2006,31/12/2006,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2006,7021,Annual value,900
371,577,MYS,01/01/2007,31/12/2007,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2007,7021,Annual value,2600
372,578,MYS,01/01/2008,31/12/2008,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2008,7021,Annual value,1150
373,579,MYS,01/01/2009,31/12/2009,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2009,7021,Annual value,1300
374,580,MYS,01/01/2010,31/12/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7021,Annual value,1550
375,581,MYS,01/01/2010,31/01/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7001,January,2050
376,582,MYS,01/02/2010,28/02/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7002,February,2000
377,583,MYS,01/03/2010,31/03/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7003,March,1850
378,584,MYS,01/04/2010,30/04/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7004,April,1650
379,585,MYS,01/05/2010,31/05/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7005,May,1850
380,586,MYS,01/06/2010,30/06/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7006,June,1900
381,587,MYS,01/07/2010,31/07/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7007,July,1850
382,588,MYS,01/08/2010,31/08/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7008,August,1750
383,589,MYS,01/09/2010,30/09/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7009,September,1700
384,590,MYS,01/10/2010,31/10/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7010,October,1850
385,591,MYS,01/11/2010,30/11/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7011,November,1950
386,592,MYS,01/12/2010,31/12/2010,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2010,7012,December,2000
387,593,MYS,01/01/2011,31/12/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7021,Annual value,1110
388,594,MYS,01/01/2011,31/01/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7001,January,1200
389,595,MYS,01/02/2011,28/02/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7002,February,1150
390,596,MYS,01/03/2011,31/03/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7003,March,1000
391,597,MYS,01/04/2011,30/04/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7004,April,900
392,598,MYS,01/05/2011,31/05/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7005,May,1180
393,599,MYS,01/06/2011,30/06/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7006,June,1230
394,600,MYS,01/07/2011,31/07/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7007,July,1050
395,601,MYS,01/08/2011,31/08/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7008,August,900
396,602,MYS,01/09/2011,30/09/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7009,September,1150
397,603,MYS,01/10/2011,31/10/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7010,October,1330
398,604,MYS,01/11/2011,30/11/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7011,November,1150
399,605,MYS,01/12/2011,31/12/2011,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2011,7012,December,1100
400,606,MYS,01/01/2012,31/12/2012,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2012,7021,Annual value,1150
401,607,MYS,01/01/2012,31/01/2012,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2012,7001,January,1300
402,608,MYS,01/02/2012,29/02/2012,Malaysia,358,Cabbages and other brassicas,Producer Price (LCU/tonne),2012,7002,February,1000
